Wall time,Step,Value
1654599897.0919168,10559,210.49632263183594
1654599900.5876532,10639,213.61917114257812
1654599904.0993695,10719,210.44802856445312
1654599907.5936072,10799,211.3504180908203
1654599911.3950202,10879,207.43853759765625
1654599915.2068973,10959,207.59405517578125
1654599918.5441856,11039,205.26344299316406
1654599922.4449074,11119,203.99464416503906
1654599925.8293817,11199,204.57958984375
1654599929.2812643,11279,200.12428283691406
1654599932.7781897,11359,202.1140594482422
1654599936.4758246,11439,194.1755828857422
1654599939.9059575,11519,197.70701599121094
1654599943.3408518,11599,197.5515594482422
1654599946.2758117,11679,197.47950744628906
1654599950.0510828,11759,196.43307495117188
1654599953.4842782,11839,189.09310913085938
1654599956.9224567,11919,191.65225219726562
1654599960.3892488,11999,186.37522888183594
1654599963.8630075,12079,192.24954223632812
1654599967.3248622,12159,187.8466796875
1654599970.8068724,12239,183.70921325683594
1654599974.3225746,12319,184.59634399414062
1654599977.7620852,12399,185.41737365722656
1654599981.2081575,12479,186.01605224609375
1654599984.764136,12559,184.14320373535156
1654599988.2099833,12639,182.49954223632812
1654599991.6734953,12719,180.24630737304688
1654599995.0991824,12799,177.73898315429688
1654599998.5032709,12879,180.8342742919922
1654600002.4403517,12959,172.60511779785156
1654600006.3158333,13039,175.7314910888672
1654600009.8795023,13119,171.88677978515625
1654600013.2841392,13199,170.7435302734375
1654600016.177544,13279,171.89097595214844
1654600019.5966465,13359,171.3054656982422
1654600022.8654041,13439,172.54013061523438
1654600026.3265417,13519,168.241455078125
1654600030.001699,13599,169.10366821289062
1654600033.4169347,13679,167.73280334472656
1654600036.8385472,13759,167.28909301757812
1654600040.3461962,13839,163.48081970214844
1654600043.7589638,13919,164.5791015625
1654600047.3988447,13999,163.86459350585938
1654600050.9370112,14079,165.96144104003906
1654600054.4029245,14159,164.3326873779297
1654600057.9806633,14239,160.0931854248047
1654600061.435685,14319,162.0991668701172
1654600065.0254784,14399,162.7350616455078
1654600068.4741883,14479,158.8221435546875
1654600072.0424526,14559,155.24668884277344
1654600075.5000675,14639,158.5499267578125
1654600079.251483,14719,156.7562713623047
1654600082.6858926,14799,156.89830017089844
1654600086.2010276,14879,155.10037231445312
1654600089.698844,14959,157.0221405029297
1654600093.1502752,15039,156.00682067871094
1654600096.0436835,15119,154.54544067382812
1654600099.9520137,15199,157.31468200683594
1654600103.4307895,15279,150.55052185058594
1654600107.425064,15359,153.59947204589844
1654600111.2142305,15439,147.96104431152344
1654600115.1495438,15519,152.8765411376953
1654600119.0281265,15599,152.56954956054688
1654600122.545493,15679,150.4015350341797
1654600125.9149218,15759,154.40005493164062
1654600129.598134,15839,152.61825561523438
1654600133.0683155,15919,148.35757446289062
1654600136.7089942,15999,149.54403686523438
1654600140.5483823,16079,150.86117553710938
1654600144.4861908,16159,150.13714599609375
1654600148.1610906,16239,151.99090576171875
1654600151.5956151,16319,148.29116821289062
1654600155.019212,16399,150.13246154785156
1654600158.535021,16479,149.8576202392578
1654600161.941289,16559,150.28160095214844
1654600165.3422203,16639,151.1388702392578
1654600168.7562363,16719,150.78057861328125
1654600172.166232,16799,148.09385681152344
1654600176.1915512,16879,151.6600341796875
1654600179.7025177,16959,149.17591857910156
1654600183.1252818,17039,149.5550994873047
1654600186.904528,17119,149.97593688964844
1654600190.3591523,17199,149.12225341796875
1654600193.818607,17279,152.59072875976562
1654600197.274385,17359,147.8739013671875
1654600200.1601148,17439,147.84230041503906
1654600203.669571,17519,150.15431213378906
1654600207.102879,17599,148.7528076171875
1654600210.5799584,17679,149.33763122558594
1654600213.7581608,17759,148.83680725097656
1654600217.2641041,17839,146.98007202148438
1654600221.0461073,17919,152.51390075683594
1654600224.5132377,17999,148.69635009765625
1654600227.9873013,18079,146.72584533691406
1654600231.4464717,18159,148.27149963378906
1654600234.866707,18239,145.3103485107422
1654600238.3897047,18319,145.86241149902344
1654600241.3790922,18399,146.98512268066406
1654600244.9931958,18479,146.55984497070312
1654600248.4563992,18559,144.98001098632812
1654600251.9189239,18639,150.5443878173828
1654600255.359763,18719,145.01954650878906
1654600258.539243,18799,148.347900390625
1654600261.9778953,18879,145.63607788085938
1654600265.407073,18959,146.05674743652344
1654600268.8320856,19039,141.490966796875
1654600272.2702475,19119,144.32266235351562
1654600275.7371175,19199,143.98841857910156
1654600279.2000349,19279,142.47547912597656
1654600282.9566886,19359,141.03663635253906
1654600286.3606448,19439,140.41001892089844
1654600290.0307646,19519,141.3013458251953
1654600293.4853485,19599,139.79139709472656
1654600296.9128203,19679,141.59800720214844
1654600300.370438,19759,138.42332458496094
1654600303.8234088,19839,141.5803680419922
1654600307.4478612,19919,136.48580932617188
1654600310.3556378,19999,140.3827667236328
1654600313.7846966,20079,139.60385131835938
1654600317.1832275,20159,141.56031799316406
1654600320.6034942,20239,139.91036987304688
1654600324.0107954,20319,139.73374938964844
1654600327.4759617,20399,133.5977020263672
1654600330.9277844,20479,133.78346252441406
1654600334.3473926,20559,133.04254150390625
1654600338.1394725,20639,136.40496826171875
1654600341.594435,20719,133.9076690673828
1654600345.0302095,20799,132.60601806640625
1654600348.7901392,20879,134.53543090820312
1654600352.3881469,20959,133.59017944335938
1654600356.0951438,21039,132.74803161621094
1654600359.5971792,21119,129.6409149169922
1654600363.0410016,21199,130.44410705566406
1654600366.480986,21279,128.45462036132812
1654600370.4021685,21359,128.10910034179688
1654600374.5193372,21439,127.31835174560547
1654600377.9843354,21519,126.795166015625
1654600381.379243,21599,128.702880859375
1654600384.8360884,21679,128.01023864746094
1654600388.522919,21759,125.05094909667969
1654600391.9936132,21839,123.62022399902344
1654600395.4549062,21919,127.12972259521484
1654600398.8673673,21999,122.81718444824219
1654600402.3372493,22079,124.69392395019531
1654600405.8214092,22159,121.2369613647461
1654600409.2436724,22239,120.6194839477539
1654600412.6878054,22319,122.38973999023438
1654600416.1068225,22399,117.9291763305664
1654600419.8586798,22479,116.55435180664062
1654600423.4653926,22559,113.86176300048828
1654600427.1256409,22639,113.0699462890625
1654600430.7951727,22719,114.3357162475586
1654600434.555249,22799,114.00091552734375
1654600438.0173893,22879,111.60054016113281
1654600441.4259229,22959,108.9056396484375
1654600444.8802876,23039,110.12517547607422
1654600448.359625,23119,110.50293731689453
1654600451.8227966,23199,108.5354232788086
1654600455.2564793,23279,106.70842742919922
1654600458.6924765,23359,104.0564956665039
1654600461.6211326,23439,103.89637756347656
1654600465.342196,23519,104.34297943115234
1654600468.7562442,23599,102.71430206298828
1654600472.1814256,23679,101.5693359375
1654600476.0852766,23759,99.96983337402344
1654600480.2213433,23839,98.58872985839844
1654600483.6768563,23919,98.5728530883789
1654600487.1140916,23999,98.138427734375
1654600490.492261,24079,94.36737060546875
1654600493.9121544,24159,91.44365692138672
1654600497.3468,24239,91.89234161376953
1654600500.7979074,24319,93.10346221923828
1654600504.2425134,24399,92.22651672363281
1654600507.8400347,24479,88.2391128540039
1654600511.239091,24559,88.47810363769531
1654600514.675872,24639,87.72329711914062
1654600518.2587023,24719,85.15612030029297
1654600522.037443,24799,84.2536849975586
1654600525.6744478,24879,81.9968032836914
1654600529.06631,24959,81.41251373291016
1654600532.5149765,25039,80.65581512451172
1654600536.326728,25119,78.51973724365234
1654600539.9810467,25199,77.03865051269531
1654600543.4837728,25279,76.52107238769531
1654600546.950537,25359,77.14139556884766
1654600550.641331,25439,73.5360107421875
1654600554.1000714,25519,74.16219329833984
1654600557.858716,25599,71.9491958618164
1654600561.295937,25679,69.89129638671875
1654600564.7908497,25759,69.42234802246094
1654600568.2618952,25839,68.73397827148438
1654600572.0332284,25919,66.10396575927734
1654600575.4531798,25999,71.35670471191406
1654600578.9240282,26079,66.83173370361328
1654600582.2950046,26159,64.14466094970703
1654600585.7309716,26239,63.10538864135742
1654600589.1700697,26319,64.87108612060547
1654600592.6776228,26399,59.80949401855469
1654600596.1545446,26479,60.297462463378906
1654600599.5695336,26559,58.374576568603516
1654600602.978007,26639,58.85559844970703
1654600606.4097407,26719,57.42714309692383
1654600609.887035,26799,58.35959243774414
1654600613.4706104,26879,56.151344299316406
1654600616.9822612,26959,57.26862335205078
1654600620.6661794,27039,55.761505126953125
1654600624.3878574,27119,55.70883560180664
1654600628.0618315,27199,55.64155578613281
1654600631.5095534,27279,54.8437385559082
1654600635.0691063,27359,54.51715087890625
1654600638.5215669,27439,52.33236312866211
1654600642.164476,27519,53.98707962036133
1654600645.5818102,27599,52.94003677368164
1654600649.0831425,27679,54.171531677246094
1654600652.8177624,27759,52.140403747558594
1654600656.2774475,27839,51.7298583984375
1654600660.0195956,27919,50.690223693847656
1654600663.4617527,27999,50.03337097167969
1654600666.8960633,28079,49.31999969482422
1654600670.3669055,28159,49.77339553833008
1654600673.8077102,28239,51.38386917114258
1654600677.241661,28319,49.598052978515625
1654600680.8209052,28399,50.291954040527344
1654600684.2418733,28479,48.621307373046875
1654600687.7555501,28559,49.96263885498047
1654600691.2223473,28639,48.33833312988281
1654600694.8135002,28719,48.3897705078125
1654600698.2761326,28799,46.822025299072266
1654600701.7823534,28879,49.28511428833008
1654600705.2077827,28959,48.27289581298828
1654600708.6424634,29039,48.61399841308594
1654600712.0405042,29119,46.96688461303711
1654600715.9528081,29199,47.204471588134766
1654600719.4850895,29279,46.79365158081055
1654600723.1518571,29359,45.95987319946289
1654600727.091886,29439,47.24677658081055
1654600730.5197344,29519,45.59465789794922
1654600733.9946823,29599,47.13825988769531
1654600737.4042926,29679,45.18550109863281
1654600740.4240267,29759,46.37107467651367
1654600743.8962748,29839,45.23522186279297
1654600747.6577218,29919,45.492733001708984
1654600751.1433468,29999,44.37847900390625
1654600754.6212475,30079,44.764469146728516
1654600758.099409,30159,44.53058624267578
1654600761.5228727,30239,45.90747833251953
1654600765.1369514,30319,45.339141845703125
1654600768.5537128,30399,44.245323181152344
1654600771.9869657,30479,44.05559539794922
1654600775.4282691,30559,43.548248291015625
1654600779.1435745,30639,42.231380462646484
1654600782.674152,30719,41.53932571411133
1654600786.1203313,30799,43.17265319824219
1654600789.911477,30879,42.61294937133789
1654600792.943773,30959,42.038597106933594
1654600796.1552794,31039,42.482913970947266
1654600799.4061139,31119,40.912715911865234
1654600803.0631523,31199,41.41513442993164
1654600807.010019,31279,41.352359771728516
1654600810.9353986,31359,40.40956115722656
1654600815.3580787,31439,42.11007308959961
1654600819.0053165,31519,41.15423583984375
1654600822.6793346,31599,40.43667984008789
1654600826.0826232,31679,40.321998596191406
1654600829.8432665,31759,40.88970184326172
1654600833.2757704,31839,41.31849670410156
1654600837.0350177,31919,40.47596740722656
1654600840.7612765,31999,40.4594841003418
1654600844.6856349,32079,41.670745849609375
1654600848.426901,32159,41.83944320678711
1654600851.877352,32239,39.95112991333008
1654600855.3426678,32319,41.74515151977539
1654600858.8353157,32399,39.90933609008789
1654600862.581195,32479,40.03227996826172
1654600866.0412593,32559,41.464271545410156
1654600869.472256,32639,39.877342224121094
1654600872.8898442,32719,39.27127456665039
1654600876.348448,32799,40.05500030517578
1654600880.0264587,32879,41.84951400756836
1654600883.478864,32959,40.14897155761719
1654600887.1702323,33039,39.74281692504883
1654600891.0658388,33119,39.97098922729492
1654600894.6848028,33199,38.903953552246094
1654600898.0905821,33279,39.78643798828125
1654600901.7967072,33359,37.84486389160156
1654600905.2307346,33439,39.10071563720703
1654600908.656536,33519,36.80071258544922
1654600912.08172,33599,40.01019287109375
1654600915.5284665,33679,39.83686065673828
1654600919.3733883,33759,40.37027359008789
1654600922.9604182,33839,38.68315505981445
1654600926.4171863,33919,38.58805847167969
1654600929.3065355,33999,38.045448303222656
1654600932.7244675,34079,38.78684997558594
1654600936.4194996,34159,37.46977996826172
1654600939.9277337,34239,37.74124526977539
1654600943.4990866,34319,38.68927001953125
1654600947.201624,34399,39.689483642578125
1654600950.7154262,34479,39.409664154052734
1654600954.4672456,34559,39.41896057128906
1654600958.0892,34639,39.499855041503906
1654600961.8127053,34719,38.82632064819336
1654600965.741312,34799,38.17078399658203
1654600969.6303997,34879,40.45423889160156
1654600973.4479027,34959,39.55567932128906
1654600976.8452797,35039,39.64948272705078
1654600980.2664802,35119,38.822486877441406
1654600983.7667472,35199,38.376522064208984
1654600987.407825,35279,38.102394104003906
1654600991.224284,35359,39.43364715576172
1654600994.888508,35439,37.80842971801758
1654600998.3773994,35519,38.16940689086914
1654601002.0038466,35599,38.73150634765625
1654601005.428127,35679,38.30744552612305
1654601008.906588,35759,38.714473724365234
1654601012.3947096,35839,38.26625442504883
1654601015.835579,35919,38.315059661865234
1654601019.261298,35999,38.177310943603516
1654601022.9726603,36079,36.87163162231445
1654601026.5615654,36159,37.82717514038086
1654601029.9881399,36239,38.467716217041016
1654601033.770618,36319,37.445186614990234
1654601037.5529766,36399,39.03239822387695
1654601040.9860926,36479,38.0067138671875
1654601043.8786614,36559,37.2266731262207
1654601047.3262026,36639,37.55793762207031
1654601050.8353274,36719,37.00917053222656
1654601054.3256009,36799,36.981117248535156
1654601057.7217689,36879,36.4703483581543
1654601061.4033766,36959,37.14719772338867
1654601064.8275933,37039,36.984275817871094
1654601068.2642963,37119,36.26677322387695
1654601072.0099452,37199,37.324947357177734
1654601075.446038,37279,36.21303939819336
1654601079.0664723,37359,36.455535888671875
1654601082.5199075,37439,37.10744094848633
1654601085.941717,37519,37.56373596191406
1654601089.9463239,37599,35.11132049560547
1654601093.766325,37679,36.921390533447266
1654601097.4690123,37759,36.53470993041992
1654601101.355239,37839,35.06938171386719
1654601104.8384242,37919,35.349998474121094
1654601108.5644743,37999,36.2197151184082
1654601112.0098393,38079,35.88015365600586
1654601115.4081848,38159,36.88555908203125
1654601118.8195786,38239,35.509117126464844
1654601122.5534496,38319,36.07246398925781
1654601126.2445319,38399,35.10319900512695
1654601129.66222,38479,34.711936950683594
1654601133.4854743,38559,37.620391845703125
1654601137.2996728,38639,35.575103759765625
1654601141.1573913,38719,37.21550750732422
1654601144.9415107,38799,35.301918029785156
1654601148.8100069,38879,36.97608184814453
1654601152.6311197,38959,36.143402099609375
1654601156.4289112,39039,35.66263961791992
1654601160.2281165,39119,36.925479888916016
1654601164.0265348,39199,36.36503601074219
1654601167.5220087,39279,33.97199630737305
1654601171.3248234,39359,35.7308349609375
1654601175.104212,39439,35.373416900634766
1654601178.98131,39519,37.20528030395508
1654601182.7927537,39599,35.913543701171875
1654601186.6155334,39679,36.483943939208984
1654601190.4570735,39759,35.37025451660156
1654601194.275888,39839,35.849464416503906
1654601198.049491,39919,35.02369689941406
1654601201.8301322,39999,35.299354553222656
1654601208.7221186,40079,36.157955169677734
1654601212.3366594,40159,35.2273063659668
1654601215.7646005,40239,36.32033157348633
1654601219.4955945,40319,36.01726150512695
1654601222.981075,40399,35.514888763427734
1654601226.4044452,40479,36.09375762939453
1654601229.829587,40559,35.889095306396484
1654601233.2815578,40639,35.26311111450195
1654601237.0368462,40719,35.489891052246094
1654601240.8385606,40799,34.89348602294922
1654601244.3541873,40879,34.0888671875
1654601247.7793252,40959,35.2187614440918
1654601251.565537,41039,35.97354507446289
1654601255.1591086,41119,34.97820281982422
1654601258.6265237,41199,34.32337188720703
1654601261.7271185,41279,34.99833297729492
1654601265.1543033,41359,35.48231506347656
1654601268.5790484,41439,35.784061431884766
1654601271.9954495,41519,35.22311782836914
1654601275.3875976,41599,35.479373931884766
1654601278.8289309,41679,35.182071685791016
1654601282.2472637,41759,35.27214431762695
1654601285.6301885,41839,35.93511199951172
1654601289.046329,41919,35.540374755859375
1654601292.4655466,41999,35.23590850830078
1654601295.982201,42079,35.0137825012207
1654601299.4447057,42159,37.05183792114258
1654601303.044729,42239,35.8328971862793
1654601306.4674594,42319,35.9404411315918
1654601309.871097,42399,36.16478729248047
1654601313.330564,42479,35.51902770996094
1654601316.7708912,42559,36.69453430175781
1654601320.4486861,42639,36.8694953918457
1654601323.906893,42719,35.3752326965332
1654601327.4006777,42799,36.23246383666992
1654601330.8451254,42879,36.78071212768555
1654601334.371287,42959,35.01200866699219
1654601337.8215296,43039,36.57992172241211
1654601341.385223,43119,35.84983444213867
1654601345.196314,43199,35.970741271972656
1654601348.6359563,43279,36.478763580322266
1654601352.072112,43359,36.61445999145508
1654601355.518708,43439,36.87808609008789
1654601359.0998785,43519,35.823570251464844
1654601362.5143337,43599,35.96836853027344
1654601365.9933662,43679,34.33403396606445
1654601369.415122,43759,35.15916442871094
1654601372.8743358,43839,37.555702209472656
1654601376.5385191,43919,35.233192443847656
1654601379.9927409,43999,36.15552520751953
1654601383.4760544,44079,36.38097381591797
1654601386.858802,44159,36.139373779296875
1654601390.4438357,44239,38.00377655029297
1654601394.9430156,44319,38.64594650268555
1654601398.6429203,44399,36.79163360595703
1654601402.4180636,44479,36.46710205078125
1654601406.2206447,44559,37.088417053222656
1654601410.01587,44639,36.44721603393555
1654601413.754044,44719,37.1126708984375
1654601417.1152225,44799,37.72616195678711
1654601420.4944863,44879,38.03944396972656
1654601423.8820539,44959,36.959110260009766
1654601427.5220144,45039,35.97294235229492
1654601430.9264102,45119,37.07718276977539
1654601434.5313833,45199,36.79051971435547
1654601437.943926,45279,38.00164031982422
1654601441.7935145,45359,36.793575286865234
1654601445.3985438,45439,37.01119613647461
1654601448.809112,45519,37.28128433227539
1654601452.2915173,45599,37.94940948486328
1654601455.994325,45679,38.807960510253906
1654601459.4112813,45759,38.959041595458984
1654601462.8660111,45839,39.27048873901367
1654601466.4974566,45919,39.142269134521484
1654601470.1863213,45999,38.347599029541016
1654601473.6192617,46079,38.614810943603516
1654601476.9619763,46159,37.166900634765625
1654601480.331562,46239,38.122467041015625
1654601483.74201,46319,37.13973617553711
1654601487.1746404,46399,37.795413970947266
1654601490.640418,46479,38.44807052612305
1654601494.5462527,46559,39.619361877441406
1654601497.9807973,46639,38.86467361450195
1654601501.3610413,46719,38.37356948852539
1654601504.7553885,46799,38.231544494628906
1654601508.0438843,46879,37.93690490722656
1654601511.459221,46959,38.17070007324219
1654601514.8599558,47039,38.64964294433594
1654601518.324322,47119,38.85256576538086
1654601521.8157961,47199,39.18946075439453
1654601525.2397165,47279,37.9556999206543
1654601528.5969853,47359,40.04283905029297
1654601532.0132592,47439,40.127601623535156
1654601535.7415595,47519,40.434120178222656
1654601539.26578,47599,39.28187942504883
1654601542.6664248,47679,39.850345611572266
1654601546.364546,47759,40.10892868041992
1654601549.7639997,47839,41.23813247680664
1654601553.1561334,47919,39.84347152709961
1654601556.77471,47999,40.559913635253906
1654601560.1813884,48079,41.1151123046875
1654601563.713069,48159,41.8734245300293
1654601567.5045311,48239,41.4840202331543
1654601571.09468,48319,40.55131149291992
1654601574.5079427,48399,42.11273193359375
1654601577.9412668,48479,41.72817611694336
1654601581.3362334,48559,41.525169372558594
1654601585.1331265,48639,41.148590087890625
1654601588.7594159,48719,41.94084167480469
1654601592.7669384,48799,40.87451171875
1654601596.4626083,48879,41.13549041748047
1654601600.1677213,48959,41.31241226196289
1654601603.7938952,49039,41.59685134887695
1654601607.5722458,49119,41.59126281738281
1654601610.9881747,49199,40.77069854736328
1654601614.6544268,49279,41.90708923339844
1654601618.0795333,49359,42.036563873291016
1654601621.7091665,49439,41.284786224365234
1654601625.1231775,49519,41.08452224731445
1654601628.5696278,49599,41.56943130493164
1654601632.3531468,49679,41.840057373046875
1654601636.1068676,49759,40.941104888916016
1654601639.894677,49839,42.86347961425781
1654601642.8442175,49919,40.393428802490234
1654601646.232906,49999,42.29791259765625
1654601649.7303,50079,41.985843658447266
1654601653.1514924,50159,41.33668899536133
1654601656.5660813,50239,42.75601577758789
1654601660.0103877,50319,42.95256423950195
1654601663.4437115,50399,42.38331985473633
1654601666.3281765,50479,43.44839096069336
1654601669.4572172,50559,41.13187026977539
1654601672.8876874,50639,42.32841110229492
1654601676.4193885,50719,43.99569320678711
1654601679.279633,50799,42.60991287231445
1654601682.7841084,50879,42.81391143798828
1654601686.2614663,50959,42.61768341064453
1654601689.7122636,51039,42.48077392578125
1654601693.107223,51119,42.588233947753906
1654601696.6708877,51199,42.791542053222656
1654601700.0983908,51279,41.680545806884766
1654601703.5446906,51359,43.838157653808594
1654601707.2648518,51439,43.89726257324219
1654601710.637636,51519,43.02678298950195
1654601714.0258937,51599,43.48984146118164
1654601717.439743,51679,44.89519500732422
1654601721.1994374,51759,42.94266128540039
1654601724.6506944,51839,42.57536315917969
1654601728.120358,51919,43.54740905761719
1654601731.5486834,51999,43.33332061767578
1654601735.2637026,52079,43.456783294677734
1654601739.377769,52159,43.65153884887695
1654601742.765321,52239,43.18553924560547
1654601746.270656,52319,43.798851013183594
1654601749.6877627,52399,42.19670104980469
1654601753.141564,52479,43.61274337768555
1654601756.9795668,52559,42.8050422668457
1654601760.3854,52639,42.240142822265625
1654601763.7877011,52719,42.5926399230957
1654601767.2100205,52799,43.438838958740234
1654601770.955501,52879,44.24365234375
1654601774.4023454,52959,43.35200500488281
1654601777.763289,53039,44.54701614379883
1654601781.7853062,53119,44.350013732910156
1654601785.2682412,53199,43.673675537109375
1654601788.6983368,53279,44.51596450805664
1654601792.1804662,53359,44.17734146118164
1654601795.9660354,53439,43.54778289794922
1654601799.3646455,53519,43.480857849121094
1654601802.3079343,53599,43.35911178588867
1654601806.2010684,53679,44.42056655883789
1654601809.9540505,53759,43.52534103393555
1654601813.415382,53839,45.68197250366211
1654601816.8878448,53919,43.26716232299805
1654601820.3832161,53999,43.8047981262207
1654601823.8976538,54079,44.34214401245117
1654601827.7373278,54159,44.80995178222656
1654601831.1717653,54239,44.23509216308594
1654601834.7869034,54319,44.34950637817383
1654601838.5597227,54399,44.042781829833984
1654601842.0390491,54479,45.048282623291016
1654601845.9315236,54559,43.58868408203125
1654601849.676519,54639,44.42211151123047
1654601853.3873177,54719,43.80331802368164
1654601857.0720236,54799,45.923526763916016
1654601860.5246043,54879,45.358455657958984
1654601864.7794468,54959,44.649566650390625
1654601868.3564866,55039,45.17184066772461
1654601871.8623319,55119,44.7989501953125
1654601875.283255,55199,44.76459884643555
1654601878.971829,55279,45.8753547668457
1654601882.6570108,55359,44.9094123840332
1654601886.1021824,55439,44.199241638183594
1654601889.8798318,55519,43.781612396240234
1654601893.8135064,55599,44.27988815307617
1654601897.7774007,55679,43.29611587524414
1654601901.7375324,55759,43.424930572509766
1654601905.2190678,55839,43.813961029052734
1654601908.9678826,55919,44.59440231323242
1654601912.4719944,55999,43.709075927734375
1654601915.9931815,56079,43.625640869140625
1654601919.5087252,56159,43.98037338256836
1654601922.9094095,56239,42.98490905761719
1654601926.65883,56319,44.194881439208984
1654601930.4277992,56399,45.81254196166992
1654601933.8525827,56479,44.542999267578125
1654601937.593278,56559,44.56911087036133
1654601941.0127509,56639,44.46477508544922
